Market_ID,Product,Market_Price_per_ton,Demand_Index,Supply_Index,Competitor_Price_per_ton,Economic_Indicator,Weather_Impact_Score,Seasonal_Factor,Consumer_Trend_Index
999,Wheat,142.865703179843,156.0681267878004,170.6038361683041,121.98002262626231,1.173588331319847,20.759466027201167,High,109.45553684617116
1000,Wheat,159.23410540194635,62.056772740941064,149.3879081199277,262.65215250844585,1.1860146999062087,86.18225948109563,High,63.30400254545708
1001,Soybean,285.40436514265355,195.67461074072224,66.87225612328945,487.06713868800773,0.5931101547023148,47.366970542846765,Low,53.50368218233065
1002,Corn,282.1433971075178,99.12256188650717,143.10845788230708,161.92749026254353,0.6667515150206856,62.61238596354978,Medium,87.39197045868383
1003,Corn,375.1277031709753,135.71419707509614,152.9653001857834,125.33253000142196,0.7063103406001406,45.84226248313675,Medium,62.54640025054066
1004,Soybean,130.01920062023626,128.61281424397782,169.82124446042172,297.17883396888124,1.34291852589964,60.25437566578765,High,115.666887774658
1005,Wheat,459.3303775430113,196.56974824278316,154.1069161788777,327.84315509249774,0.7143239411069131,84.20783695010931,High,51.4681217128453
1006,Rice,137.6430397891943,96.29280345813069,103.2799333068943,344.65477063960054,1.207493672732734,75.38595063852561,Low,143.23295527372736
1007,Soybean,143.33478154253,101.9539514654154,157.08751817556782,361.11033143992654,0.6546062222488861,24.61626991187684,Low,114.8568535491401
1008,Rice,374.73528718642734,52.14022694366509,167.24398797446798,109.28410798336361,1.474852143887834,30.603754601045807,Medium,87.47387740465625
1009,Corn,103.04337887931906,198.26145306141322,80.54387755970016,473.79702780117987,0.9602175854256904,27.898719204277,Low,124.997569868997
1010,Wheat,315.5355392028079,141.4712041329683,180.18699982638844,321.2292519410073,0.5994811331659609,70.96883374678485,Low,126.74783835783103
1011,Soybean,396.47212549525807,170.99956463083456,159.83572016321017,457.112115838858,1.1971850072015155,69.00623753104014,Low,54.4427345275164
1012,Wheat,420.3913829625451,157.89668601764112,141.73755013992474,326.9022361512374,1.3532522371424767,67.78497579078709,Low,58.72749165264031
1013,Wheat,373.8038662037835,185.9294423204602,125.6788499611226,368.13513524101705,1.2304309884617965,73.30943448588516,High,140.205705736622
1014,Wheat,138.46623956111642,126.72953588075039,116.19170205632776,417.9122152408544,0.7776057615075695,42.27792454019645,Medium,90.43604808874196
1015,Corn,435.1864353384044,134.91268615953658,51.207399981644116,336.8456878091318,1.3658399307656364,99.13121856562853,Medium,99.83197658029303
1016,Wheat,413.84040048100195,85.1342971678396,164.77283470279878,120.74121916062799,0.7940804407298874,82.03458407069122,High,118.18109202946148
1017,Soybean,341.9648193270646,195.02578020822864,158.37293016389958,174.38740396624615,0.6430674463046023,82.02217318300497,Low,81.80959362733189
1018,Soybean,184.87415239310127,92.85022306904568,141.05176650197558,351.1668521492551,0.6678092444170665,82.9515409932171,High,121.59183918210337
1019,Soybean,113.37810656279768,100.68643297526323,165.5792527676444,228.9539459583656,1.3057751822460402,75.68363202257594,High,96.37079937162979
1020,Rice,486.89621536234273,160.42825958344514,150.42081225561176,243.4916698694002,0.7994248576738386,17.35108595558256,Low,114.08272887620336
1021,Corn,245.74065542633326,177.98135505127902,137.52750601825431,236.77848758109312,1.2217163116174994,72.18434350267977,Low,99.82623310371179
1022,Corn,160.48588674444716,62.754574205144834,51.075762126488435,299.3377397350549,0.9975086306606755,39.38909521410119,Medium,76.0351630505605
1023,Corn,328.973598734261,197.51374626076347,134.91440467805415,383.95766478517265,0.5938728625224625,64.83289490443617,High,110.36850295395323
1024,Soybean,457.58631719316355,85.56456363070879,120.03765033738382,313.00940482327206,1.2858703969028364,88.9050046638038,Medium,128.6235647774311
1025,Wheat,366.6115535075114,105.48647125141372,169.51760395088382,154.77439955402303,1.0700823963446835,46.53747193480069,Medium,90.04729135997346
1026,Wheat,104.97451106274025,117.86851830594422,163.4592687311532,444.8047594297087,0.9843495364751367,93.21880184552738,Medium,64.54086353678738
1027,Wheat,418.4839882603958,69.47098392932332,77.454475506343,164.66538388156283,0.7754603484389907,99.39422583946357,Low,106.37592681331361
1028,Soybean,122.18665655967938,92.83960788724019,186.1186091786442,398.26665424273625,1.2486336584741469,44.82379987044948,Medium,97.56094751654011
1029,Soybean,459.08857089963243,177.7017590771957,96.7268622732474,419.2223181211977,0.7072155960888729,1.6006566540821443,Medium,125.9787759352046
1030,Wheat,405.4696691534197,66.29639148445588,172.00737984395656,219.50419207022205,0.79983984363362,45.10208167108052,Medium,55.51739403582149
1031,Rice,444.14842507241553,64.7236168265841,67.5890474215132,210.01508413672764,1.116017476683916,72.1348228994577,Medium,65.57458402349754
1032,Soybean,199.69496219918872,158.63589945929715,137.66035636823324,279.6726840886089,1.4290340777580246,15.14463017968961,High,79.67337761270068
1033,Wheat,492.95932125556845,118.7107373093235,127.37897666435234,481.80338381684777,1.0723913501303304,38.93624211056624,Low,132.33784019004273
1034,Rice,169.4381591609766,80.10171715513512,161.22166929430728,305.4833053547121,1.3372074297479717,36.57933060212654,High,125.15400292242023
1035,Rice,493.4540850091434,124.28562746387176,156.17518316605248,194.46380496722142,1.3100997302569388,53.856190311293616,High,121.76911577687338
1036,Corn,286.6808031832045,149.0733069235147,60.99495329345199,216.14389149829694,0.5974733328322067,50.18081229119418,High,59.72339673388706
1037,Corn,207.6465907952536,130.5286783519378,160.64724016951155,432.9388344940866,1.0147448989268901,73.31226135575152,Medium,54.99434885138393
1038,Wheat,150.86809994065348,186.83417333302933,108.22099689248114,419.80199567361814,1.2371819080200042,98.37059322753299,Medium,120.25595095923632
1039,Corn,469.28019457315656,68.55454690942375,69.56549784615852,286.92796252399586,0.826906332674152,9.78487758457549,Low,65.43327896265191
1040,Wheat,373.23009655615414,171.22265427259322,60.20452273330256,197.19296352789496,1.4057034700064177,47.25426691177852,Medium,132.62445997186813
1041,Soybean,248.4452693837808,75.65337683904458,59.218702758378576,311.7948025072542,1.0604125963951838,79.23512276272173,Medium,84.81209369953677
1042,Soybean,143.88713799104167,161.15913532228058,99.85546329515392,489.5346444682355,0.5641341274339875,23.144443173459138,Medium,89.71092526099484
1043,Wheat,363.0276606866103,108.7288274453886,181.0950752167831,334.265404633004,1.4051241205169842,86.9035038429848,High,60.54638913556959
1044,Corn,494.84040573595416,154.4202749492805,88.33662293129782,141.23853325268954,0.616983001371229,84.6190584490691,Medium,76.4879268154362
1045,Soybean,316.88653893900516,115.93637006089159,85.55470276126577,153.24245662818092,0.9177955463844258,92.78070408171712,High,114.24550007244264
1046,Corn,495.0480249161259,110.74788230750251,75.82170009773952,381.3736216635458,0.8667872422270366,36.44821783383219,Low,127.69156312034842
1047,Soybean,100.32368234358819,85.74625923897239,52.068400207967024,460.1993665598751,1.4380319556424097,67.03112267407487,Low,131.1869515744824
1048,Corn,386.8781210830387,101.64753680143045,81.8408464408409,246.86335804416353,0.8057538211207332,80.16242999698414,Low,105.97970041132173
1049,Rice,194.3837751246836,84.35884084001833,110.313689144213,330.4868333269669,0.5448465496351839,41.31633423553003,Low,118.76271899187623
1050,Rice,335.10620288478316,131.57128657599083,79.88735668213393,137.56371609137182,1.353539948868652,41.832828484890996,High,87.47798145221532
1051,Corn,387.2121670742558,105.90065296081336,124.35655282398051,337.2124139679655,0.8425188234651375,67.23846629984934,Low,137.63147872887652
1052,Wheat,332.32341856606877,147.58826168674835,186.6774939219876,297.6830652264463,0.5470897821830114,94.40148535473594,Low,115.23215217242192
1053,Rice,311.17154751060787,182.9840048196117,132.20009220045375,128.54175847792192,1.4247766841604759,90.72743450705681,Medium,130.92465460085117
1054,Corn,245.5296061782682,80.39581455571354,77.1717453332489,109.44104124619187,0.8731890932915798,41.59567195712077,Low,103.05973225304797
1055,Rice,299.4578100021299,153.83899205472096,69.94423893523138,287.17358247881873,0.9677443143520937,26.124184824208065,Low,103.57659431897923
1056,Corn,369.69490127674914,111.24939372184625,51.67145314389653,339.2350297578124,1.133436464921913,63.79979155641762,Medium,74.0988217428219
1057,Soybean,256.2671526371565,118.91864205096572,185.2737621307945,414.93025715639806,1.1513685004699732,80.73503311515566,High,123.38932369562858
1058,Rice,339.775184293002,120.82221905834416,152.57119501258785,251.6075260256065,0.8917620693383009,59.77842590962745,Low,93.41419433760493
1059,Soybean,112.83603699643186,128.6034298953885,57.07045442287622,214.36213194786615,1.4323613136601583,68.34242721058996,Low,89.7438448128845
1060,Rice,189.74359116010044,101.62038438582994,93.67621479614306,110.46626399214752,0.7876792058541326,28.497173373126316,High,108.02739838633772
1061,Corn,362.10081520088977,193.38095355734896,144.90698223312825,310.45658869810643,0.5383117418808319,15.886317156935847,High,90.45133211415404
1062,Soybean,315.05904349946854,114.29824463379317,152.06126743978461,139.82832461797292,0.5137229865000082,62.12115725221816,High,86.0734710714169
1063,Wheat,177.90827062217147,182.38261406341823,134.35074025051256,202.64914708083478,0.5065599428054285,26.78256258436893,Medium,62.84130341281925
1064,Wheat,243.57846818567103,104.81028850180294,148.48774130620683,379.53264564281505,0.688195619150424,26.539233872829026,High,79.83704385031143
1065,Corn,265.698446701404,55.978246929418354,193.06070556337346,498.5779050763394,0.621826980827765,77.96451425156754,Low,131.34419956407228
1066,Rice,164.95909950579582,52.12129542607767,168.8942571307661,345.75084982179806,1.0747896575780038,39.86977454337526,Medium,139.59420310954943
1067,Corn,373.7969637647939,113.16576317630756,199.76078596321761,216.38611237171617,1.1779905312813885,11.573811974267977,High,53.42404754251952
1068,Soybean,466.6498007624553,133.72296456277112,165.31173990248098,441.8279402540844,1.3358675733637229,50.941316670322024,Low,71.09684213800118
1069,Wheat,237.5125584375055,88.11203289205685,86.98417656322582,489.502001138001,1.398811501534769,16.76609310864662,Medium,110.52819459110364
1070,Soybean,364.4209809682293,83.090850725195,146.48195387755317,208.98089299439124,1.005164554239288,52.57282034650107,Low,123.52116414500587
1071,Wheat,387.3828043778915,106.96938724358834,134.44880922003574,232.38657021991185,1.4056722684371765,56.01575863414936,High,147.130646656066
1072,Soybean,485.6534164525454,162.3255738756537,129.67398063329608,390.17100451186525,1.06658023782404,55.68972262280474,High,120.65808160266963
1073,Corn,462.7363331842558,63.115747860309284,183.3068110623347,379.9224127141895,0.7535766054818885,42.04728288794617,High,86.89992507484321
1074,Soybean,205.17682165169504,97.37078627665753,177.85590091039666,231.83327177995835,0.8176128467277118,29.23347479434113,High,56.937596070062945
1075,Wheat,438.7895777876507,196.74728494946373,146.51703476670534,222.2585105856886,1.2467346055308248,4.994174276491181,Low,77.61297569449428
1076,Soybean,269.36188516305486,178.8964967755609,162.56347860048854,487.37579035083354,0.9509526216537979,16.779279422937176,High,132.1090445707714
1077,Soybean,152.01651529601645,158.25422623255065,58.98056005604743,445.30989018015606,1.49496331245295,58.95322681821658,Medium,80.68608074381336
1078,Rice,413.4085042253141,90.44958930549417,92.87722949676493,212.42287882236923,1.1109467579812144,71.360598241921,Low,141.45373479626863
1079,Corn,498.23780629842275,145.15476660823919,71.1216947397195,309.06591986915487,0.6007900640586409,32.27901675198309,Medium,68.13025249748856
1080,Soybean,169.22055070367082,172.72876956572918,155.20147356993343,487.26304810882186,0.6184361085637853,90.05080069818156,Medium,105.41287211128923
1081,Wheat,247.43923333724408,142.668980406414,159.3478488294555,400.71338653733255,1.4567412476395647,96.11110546933917,Low,107.35774463402274
1082,Soybean,279.0742048369939,84.91757544708273,191.92852444297694,185.63118396522782,1.217607429177794,87.36484503166442,Low,114.11272693969427
1083,Rice,298.3420007477689,148.4787466180972,186.62171699126338,127.7580028468173,0.8422383192653031,11.08344083060242,High,137.18496423942804
1084,Soybean,404.7387573137057,52.31674412655231,179.20433158560934,125.9271616218665,0.5785373095511205,71.28180891741401,High,107.50862051034062
1085,Corn,452.0296680304881,147.90881309103952,124.21693606495914,435.3387045054111,1.454196241855764,60.104832349135506,Medium,145.55611674128852
1086,Soybean,165.2730088252076,182.95387680263136,86.72893216910524,327.6944775223645,0.5173398427593253,75.38097170650207,Low,50.33815747980521
1087,Wheat,459.458215355489,161.02853208638751,176.6819045407164,453.5807039709102,1.4996105417881216,96.43815530347904,Medium,95.68232838370048
1088,Soybean,491.46923194781823,195.67321886172522,194.63123982200406,492.87314467020616,0.5624578838291202,72.71390368444935,Medium,120.63552726358996
1089,Soybean,237.98524865762815,97.48261112168277,155.5073874683605,316.8776252050793,0.8894472598428221,38.93881258973111,Low,143.4729184547901
1090,Wheat,370.43423570987255,160.6589309694523,95.23690747056062,119.83546104386372,0.7576930191219546,44.58489937600084,High,76.32709904058493
1091,Rice,124.24147613261782,74.18133604702783,135.0083873372032,188.88918533645528,0.889381329962374,9.629214986594526,High,62.39113053674667
1092,Wheat,189.5002334709775,104.28009724652581,133.02201858860786,482.0392653576283,1.3062480559373275,93.72961815016039,High,58.359462046986295
1093,Soybean,389.8247145881293,82.41122784162515,176.48428592147735,489.1787144772334,0.5183513983878373,57.391786209711825,Low,71.92567083304496
1094,Wheat,399.42823487257743,182.5899740703044,129.66192593281164,291.4944589440805,0.6080770617195433,69.09207854499117,Low,104.7206204274344
1095,Rice,163.99252697687353,119.24694668520938,74.07360849288261,417.79608161194307,0.840035873378333,25.667291676147585,High,111.59654705271925
1096,Soybean,129.6656721977879,163.2451042476759,109.24924200496159,242.6618066420207,0.5002624927565261,71.6886254081467,High,142.20802085322785
1097,Rice,373.91852790425804,161.95446326802826,135.54783122136675,418.50293942856933,1.44289347223883,85.08145449383035,High,89.31780372931331
1098,Corn,406.5065512586875,80.5067695924483,79.72796345058389,160.44663894341699,1.4294372212643012,76.58547009091335,Low,83.55367632939931
1099,Rice,367.8829373657716,192.48277093116207,142.1302012218767,189.45517795765574,0.7265392521228363,8.083303436676992,High,135.66162137904243
1100,Corn,277.75093844193117,77.59189342893745,125.62235339473762,100.38846210873547,0.7169748397879664,9.01511030495965,High,116.95242694845534
1101,Corn,392.46238661343267,115.49353478595744,190.77141815247973,354.9898351344257,1.0914706216524865,7.690562776558918,High,112.94291703998657
1102,Corn,413.712936922427,147.69644718868076,164.4163987659703,243.44637790410607,1.0849906914264706,98.49349661624736,High,149.20760130901303
1103,Soybean,139.1818818276029,185.52282277421205,162.58952424094002,125.43823212444889,1.188886176974341,89.88968581027986,Medium,66.2140327120143
1104,Rice,266.4252468894057,158.86835301022165,138.3799122692056,115.17733550461044,0.5662969616147064,64.0537100654567,Low,92.97344843173053
1105,Wheat,434.64824377963697,140.4028281781724,159.71974949311294,243.54311678320676,0.5898661752502133,64.49243118607843,High,106.29823967087424
1106,Soybean,247.90334846519758,52.72614709943049,122.94526991193405,118.65306813063303,1.0783480275503985,0.7774594002538993,Low,138.5148389999159
1107,Soybean,442.25828261024,145.52232874168678,190.26522072043102,380.8058145026078,0.7345912457978683,89.13856602571562,Low,147.9155701714592
1108,Rice,441.01867620841773,146.1748426725283,61.044908358562544,288.8486337646865,0.9300250464592632,73.96223851659258,Medium,103.56345950208609
1109,Soybean,160.58984803057447,181.5136255390088,124.41107483153255,373.52668446501195,1.3723414320287777,22.90843369439538,High,81.26418338788298
1110,Wheat,193.5319657568214,122.85105315967161,76.33915648313679,499.6502226281912,1.4855626210184414,6.404183377478678,Low,65.40691773627546
1111,Corn,273.15081187916076,90.72372435064662,124.76555793573023,299.86071908157567,0.7290422479064502,9.67682203499971,High,56.592933000111536
1112,Soybean,234.93430324124827,137.25657066001526,86.87221470685813,207.32097411223805,0.8888232154997939,5.7319742782216965,Medium,136.65639937998168
1113,Corn,329.40000834266766,93.58615302956082,58.811639580311116,469.538129610131,0.8184628399980248,1.8641973235950848,Low,141.15168420508536
1114,Soybean,238.2212034247114,110.20387401138126,58.85426942609728,457.56965081191413,0.7673502099502225,7.2153699247411,High,57.11599517763675
1115,Rice,284.8690509637488,82.07573197928647,192.04878546450146,394.0864066606144,0.5748868098765257,89.85652727688542,Low,77.14173001615484
1116,Soybean,299.2740188943038,114.0468954217092,108.26588213061605,351.5462710572477,0.5619860952996429,93.29607898974453,Low,84.12872011734594
1117,Rice,372.58914871428436,152.63672139460402,75.33550658522691,199.81467046621444,0.9950587066799618,9.002709604755099,High,51.03625243449812
1118,Soybean,302.17923417989255,91.54144809342631,175.3330140637079,100.25084172454201,1.078734302871855,18.93811347599168,Medium,147.03892016943274
1119,Wheat,299.79166365903785,130.505336396142,129.5603047779125,446.01579882784137,1.2987298812350883,54.10913223751397,High,114.66608201310177
1120,Rice,378.64465814464694,94.19016979256527,186.92870178949394,449.6543336606004,0.9946942483733944,67.03218756380471,Low,120.870402710282
1121,Corn,422.7686389470732,113.43275705340729,93.07840125774402,109.4904721556068,0.8617271963113289,2.564715185398758,Low,77.11147754185943
1122,Corn,226.6093923521647,158.2725396373907,62.90216543626498,427.6069535722637,0.9325640461216328,28.37085459390898,Medium,83.86835810594823
1123,Soybean,446.35116504857285,135.8336751830479,141.13530860815192,497.60252635971887,1.3226008908236413,68.5176198341847,High,111.59503687789118
1124,Rice,238.31943802445275,73.44782813828196,74.42283304982224,473.9905448645126,1.0632297294706166,14.96374937470849,Medium,91.13322677348157
1125,Wheat,174.69591581509104,76.72189154315647,109.08409329191198,190.8328981118862,0.9725157394706816,19.155231207155044,High,130.819003846314
1126,Soybean,283.86345701468065,131.37403405111758,167.1164338935656,315.1500751547349,1.1656976933770322,74.86016906618889,Low,97.59442439699166
1127,Wheat,139.53466959584873,185.64156087513882,119.98261393821534,276.0021634690496,1.1545122790683604,4.2200991070882266,Medium,111.76777357721988
1128,Corn,162.66171987989458,163.4326616300242,168.81673299731312,411.7732292484193,0.9011149227651405,63.38734039454961,Low,61.526128418870705
1129,Rice,119.6837975331491,153.48968136238597,116.9729929122536,276.0648399086274,1.453438801170715,69.0012193611636,High,97.54459411116295
1130,Rice,148.03028072900418,184.7434619476017,114.4106510744933,422.3980291656385,1.3035576104072066,60.35948244026639,Medium,71.50066050720977
1131,Rice,148.43039314354803,78.83411873352163,73.99074102286401,424.481203100261,1.250690084345077,95.41980914980739,Low,143.56023531732833
1132,Soybean,423.5167082574029,129.64874414391326,76.4318613077492,107.36922297626306,1.3844446708343825,30.868439040666708,High,56.740602725005374
1133,Corn,115.62004172775491,187.5254261037787,121.35450292977501,396.14777206912566,0.5981960394820252,3.563415112561197,Medium,92.56188118954557
1134,Rice,384.2079908987025,69.49852481197229,124.55081713698611,345.54852683393244,0.9818281139476756,18.31666491844375,High,117.38280356410684
1135,Soybean,100.98791143664631,177.9444605614383,199.74816528731895,186.97774143254122,1.1115034270842983,85.05510461296795,Medium,116.80894963186562
1136,Corn,473.9142892229876,73.64944947956982,101.76715668504178,487.39354921630735,0.5404850972895718,64.72624116039663,Medium,136.4884478979593
1137,Rice,303.1360437605101,192.39853936649334,195.3737299240354,134.83714786403146,0.8554674145188362,78.01801647611755,Low,85.13380340787955
1138,Wheat,243.43182095793927,112.33279221581653,182.69849367846564,407.52772566253685,0.8438896858310243,26.88619441726685,Medium,69.29331222775191
1139,Rice,115.89886030130856,117.45111060793661,148.8588711176051,350.80127253279284,1.1818830341694817,39.52023986562253,High,77.09275723562259
1140,Soybean,135.4583592681486,62.73198845045254,171.35323309988627,444.1676634720777,1.4282212305132866,23.338283752951195,Medium,134.85347678407942
1141,Wheat,292.58064741256237,186.7211324286783,152.33402646642742,355.24749848332254,0.5712782925821647,67.43052510067501,Medium,137.35940720915335
1142,Soybean,365.3903510970101,195.37562480736764,82.34922984203013,152.11817077084868,1.0002551443921073,46.79372251381211,High,96.54270761679237
1143,Wheat,494.3767800149545,117.25859448468186,172.78126915166223,215.14471378871815,0.5635998828320508,92.62255969006706,Medium,61.120631682957125
1144,Soybean,355.1329716548944,108.92843032286208,93.4105572335053,105.67370635423008,1.0488214779805387,36.40588395759347,High,85.41071176259547
1145,Corn,168.24532357418653,188.3887989828432,54.38452349640099,296.7325263078925,1.0483322079880426,87.6679956855539,Low,85.1460681957271
1146,Rice,460.5112642747457,91.20230022906959,166.16963870417788,448.3669851190817,0.8697093193638357,68.59294284797771,High,140.95267438720322
1147,Corn,410.6143871149607,52.52773657152453,169.3046928051766,335.9683998733037,0.9570054385889187,86.10894847933221,Medium,87.66668169153775
1148,Rice,106.2487262332739,76.77127669116021,194.69294865990736,140.43418362640637,0.53394126644334,22.311728770236883,Low,106.7609117854353
1149,Corn,103.76496567628912,191.86301577121188,69.69991348770277,316.543321938502,1.0497331056003856,8.596873308057862,High,102.38563437125208
1150,Soybean,468.85816396653973,74.23476899893359,174.96380463614935,406.1468830132117,0.9184929193980208,31.230033649131318,Medium,78.13049915617925
1151,Rice,140.07919779811843,100.90208049822238,55.759111974203684,409.7790811775513,0.7194724873469028,28.87128425027685,Medium,83.59218818432508
1152,Wheat,325.2007337191304,174.3391523916651,157.31942765090093,454.1623253677256,1.289471923926731,44.628246305454745,Medium,104.72520097981709
1153,Corn,182.30685983452418,96.77228199632194,189.42199762403135,461.84994053482245,1.2043356217865742,40.34152168048294,Medium,64.78499183207555
1154,Soybean,400.9836776315928,142.61202376257464,74.13852610376011,319.88083742632966,0.815932250376627,18.37507251611309,Medium,87.67459629999597
1155,Soybean,242.70487548604706,173.92280940120236,155.9867447230082,403.2463263130494,1.312440821395512,43.94160805448987,Low,116.33632665340907
1156,Soybean,457.22878424147956,76.69724262480145,143.63750348742215,400.548589158167,1.4421545776803648,40.75019132813513,High,135.76774541180197
1157,Wheat,498.97851484706433,183.0160280828532,108.24039797285596,457.1340614959771,1.282446390297744,86.43084532212232,High,126.29007002212514
1158,Rice,418.6707007164863,111.82677909139504,119.35430511771925,419.48956507137075,0.8131943068290955,77.89188918276932,Low,58.365082165076274
1159,Corn,414.2816791715612,94.22712925699471,116.40217798372197,287.68519155186345,0.6982468837375386,69.22565640775791,High,50.327665188631556
1160,Rice,146.0031259893277,80.96592369179706,120.21775418310396,309.6946033756784,0.5484469182742076,9.045380987589668,Low,50.09095455459597
1161,Rice,303.6172159253691,145.98487063214662,186.6444387727659,267.69401207350256,0.6593037861183646,76.4614127312646,High,62.643916086596484
1162,Corn,152.48804725338894,185.04014918155784,191.9533593895745,444.0375510867121,0.6433692863247766,68.96801190679193,Low,82.38492315465118
1163,Wheat,216.91360259774223,113.23204811618028,51.33797403804414,450.59859198727145,1.033227113981337,76.53301255524563,Low,82.32145843054843
1164,Wheat,303.49110235514297,149.4898908091751,148.21569530444486,392.4717638837851,1.4193659970518413,45.94518917618085,Low,88.76940546387459
1165,Rice,342.3666659828792,60.02977649316186,82.86542896303817,271.9710335666937,1.1237071846585986,60.16287430474306,Medium,93.0779491825634
1166,Wheat,403.4660480943417,77.5176334535427,156.6970982000367,183.13478235023584,1.4127161193788749,31.26222578301634,Low,121.55577533716536
1167,Soybean,175.9506734211573,150.8326842949753,59.03045811072504,277.69132809113194,0.882199754650858,59.44830662100762,Medium,67.10095326103877
1168,Soybean,223.5279456527437,67.27957688942445,137.36746417716887,114.45112367935022,1.0775093635812023,89.66249222355822,High,145.77003903452345
1169,Soybean,251.92147232495662,68.13322233300033,112.0454509753757,365.80682135894034,0.7494224114720613,19.85812265865864,High,148.0249633357241
1170,Corn,475.6666971631172,52.2159884034024,109.20305392462221,225.30425413756134,0.9415535920362584,4.740734773334198,High,100.73304972922976
1171,Corn,372.8614756645789,111.42113633698668,131.05995781748123,307.2287609217875,0.783912796763725,61.0436100236435,Low,82.52081294633719
1172,Corn,313.2053407775447,182.97932979627873,84.63430345691856,303.2036449118368,1.164258349990606,15.105800876009868,Medium,104.84823489679738
1173,Rice,377.85702327149727,123.61900623942154,72.79482826061857,354.7742035402648,1.1206665776063642,90.73296898903186,Medium,92.84128061155403
1174,Wheat,475.02500789291474,86.62869654401871,190.1831132343027,396.71030932064025,1.0860813178282658,20.656820853858292,Medium,98.17155998069433
1175,Corn,445.59681355238723,111.33962144686782,136.00381853418435,194.06598612361142,1.0625558522203287,33.67981232841012,Medium,63.51161247843093
1176,Wheat,356.6228870740985,60.34373551045176,174.87536611798097,495.68352166908653,0.6469881821287368,54.41568913331497,Medium,149.20278210070495
1177,Soybean,331.85347710119936,122.73179306579782,180.0700056703011,280.2181542675123,0.8036103771829599,94.42832341478768,Medium,127.36849317087305
1178,Soybean,476.1178917848793,189.07782446746637,100.4659413203031,401.02531785574314,1.2541770885441654,69.39516003617831,Medium,137.4029964046226
1179,Corn,379.7969840333428,122.53464510473042,177.23543883776793,245.07107635361228,1.1602826139584932,82.1166101783665,High,85.98729146476715
1180,Soybean,193.76947462743578,84.70174421993528,105.32180695824076,414.0392144523454,1.1470142719298895,32.65922567875326,High,97.67427710539421
1181,Rice,307.445897107266,170.16271114576006,140.62414609731638,349.1760719382828,1.2560989978312986,12.343609319970994,Medium,55.4809740668148
1182,Rice,163.86992198545207,142.32227846550876,186.38103414165505,328.12790814522,1.2222109539627737,46.776951185135175,Medium,68.12314329427825
1183,Rice,171.1295561862547,156.07311153035022,120.85951469164095,210.9984866740444,1.4221126107418671,72.64881794564221,Low,123.57002612224007
1184,Wheat,259.7059546585002,70.94642122847216,125.30250786807417,247.8357598179049,1.086227036629764,49.5559335341952,Medium,148.0582097018965
1185,Wheat,363.553921675666,168.033653798092,179.8405816116356,209.87932917503508,0.8063135165674892,85.95476459093011,Medium,113.62347950687429
1186,Corn,145.93413244685848,154.4760943148548,75.05609287056629,139.92221496050757,1.3465259760596981,17.765895520552778,High,96.63682868735256
1187,Soybean,318.889866071062,145.68794522746646,117.93914604238677,302.2864438056541,0.6562701655453572,32.0031826168917,High,128.69474993952275
1188,Rice,368.9635629279876,177.21964202940725,84.68497448938143,483.17733558049116,1.489389109506126,8.316810163320564,Low,105.33751041270884
1189,Corn,137.5772423653997,144.53298233152282,62.067804270923524,167.3333008692536,1.200133634467278,88.9018996137689,Medium,53.32754443348426
1190,Rice,484.20421571218594,87.76706250152557,104.22067437674397,333.67805162069516,1.345594073945947,12.84514644568121,Low,138.1691697149173
1191,Corn,134.3047746308979,173.36113697492226,134.5669817862664,341.74766781142364,0.7578455841833057,37.49472475640921,Low,121.8187450348107
1192,Soybean,195.29348071441854,56.82235394599639,67.88659775705206,228.10884570500195,0.9539967171905857,52.526315305622816,Medium,86.07763304264333
1193,Wheat,250.58303025158574,117.28978805818352,199.76475377519768,275.2600116610572,0.946285536976591,0.7524619129162913,Medium,149.4140867438015
1194,Wheat,453.74417907665907,153.3077843375779,158.8412821868625,274.42840977574235,1.3671705579589926,91.32444540794818,Low,132.35882270722027
1195,Soybean,312.28526120725644,103.44719616409643,179.35219329364034,447.5492550393916,1.4909522068859635,43.71127180253973,Low,137.21078264030368
1196,Corn,451.60278656727957,157.4781696330641,69.80928924590646,258.28689758659596,1.3888646311217858,43.60322530065841,High,93.38779643488499
1197,Corn,252.0305297700245,140.3084223985665,157.24877608577592,134.82770674239939,0.8992643192160688,1.5353088100635959,Medium,99.6748825184803
1198,Wheat,371.35954014672564,177.94688615630798,157.0600806886702,374.14886242431373,0.7863795939454445,31.78804375526958,High,120.95382552164978
1199,Corn,273.49747906527375,155.07832289581904,131.29915608190277,480.0859438191189,1.3856380843119176,64.16790870337623,Medium,96.13181625512843
1200,Corn,111.78301518547138,136.01501598721075,155.08987285720596,125.76845059064578,1.2619555861014575,89.43531592884084,Medium,76.34083450161052
1201,Soybean,305.97754314205895,101.24912946791522,178.23440184166168,101.51993088371572,1.0034871231070213,91.92369380508384,Medium,118.1855289251823
1202,Soybean,167.23896618861215,164.82035484844948,153.53715577929515,259.91412685966503,1.170322450412574,1.8235555172534834,Low,69.70148196788988
1203,Wheat,458.25193109824085,160.08049519537144,122.70482572908264,325.9801631517297,1.1053605164483291,42.648833864983175,Medium,130.6353837590422
1204,Rice,407.45519239338813,72.39052903246663,55.38808022419095,220.4149325901918,0.6284864681445024,23.191235662037503,Medium,143.04302990121977
